aid, adid, context_name, load_result_type, num_potential_contexts_to_load, num_existing_contexts, num_contexts_loaded, message
488867, 880, measurement wavelength, success, 2, null, 2, null, 
488867, 880, activity threshold, success, 3, null, 3, null, 
488867, 880, number of replicates, success, 2, null, 2, null, 
488867, 880, project lead name, success, 1, null, 1, null, 
488867, 880, assay component, success, 5, null, 5, null, 
488867, 880, measurement wavelength, success, 2, null, 2, null, 
488867, 880, activity threshold, success, 1, null, 1, null, 
488867, 880, assay component, success, 5, null, 5, null, 
488867, 880, assay readout, success, 2, null, 2, null, 
488867, 880, assay component, success, 5, null, 5, null, 
488868, 881, biology, success, 2, null, 2, null, 
488868, 881, assay format, success, 2, null, 2, null, 
488868, 881, assay component, success, 5, null, 5, null, 
488868, 881, detection method type, success, 2, null, 2, null, 
488868, 881, assay readout, success, 3, null, 3, null, 
488868, 881, detection method, success, 2, null, 2, null, 
488868, 881, assay footprint, success, 1, null, 1, null, 
488868, 881, absorbance wavelength, success, 1, null, 1, null, 
488868, 881, activity threshold, success, 3, null, 3, null, 
488868, 881, number of replicates, success, 2, null, 2, null, 
488868, 881, project lead name, success, 1, null, 1, null, 
488868, 881, assay component, success, 5, null, 5, null, 
488868, 881, activity threshold, success, 1, null, 1, null, 
488868, 881, assay component, success, 5, null, 5, null, 
488868, 881, assay component, success, 5, null, 5, null, 
488870, 883, biology, success, 2, null, 2, null, 
488870, 883, assay format, success, 2, null, 2, null, 
488870, 883, assay component, success, 5, null, 5, null, 
488870, 883, detection method type, success, 2, null, 2, null, 
488870, 883, assay readout, success, 3, null, 3, null, 
488870, 883, detection method, success, 2, null, 2, null, 
488870, 883, assay footprint, success, 1, null, 1, null, 
488870, 883, absorbance wavelength, success, 1, null, 1, null, 
488870, 883, activity threshold, success, 3, null, 3, null, 
488870, 883, number of replicates, success, 2, null, 2, null, 
488870, 883, project lead name, success, 1, null, 1, null, 
488870, 883, assay component, success, 5, null, 5, null, 
488870, 883, activity threshold, success, 1, null, 1, null, 
488870, 883, assay component, success, 5, null, 5, null, 
488870, 883, assay component, success, 5, null, 5, null, 
488931, 1008, biology, success, 2, null, 2, null, 
488931, 1008, assay format, success, 2, null, 2, null, 
488931, 1008, assay component, success, 5, null, 5, null, 
488931, 1008, detection method type, success, 2, null, 2, null, 
488931, 1008, assay readout, success, 2, null, 2, null, 
488931, 1008, detection method, success, 2, null, 2, null, 
488931, 1008, assay footprint, success, 1, null, 1, null, 
488931, 1008, measurement wavelength, success, 2, null, 2, null, 
488931, 1008, activity threshold, success, 3, null, 3, null, 
488931, 1008, number of replicates, success, 2, null, 2, null, 
488931, 1008, project lead name, success, 1, null, 1, null, 
488931, 1008, assay component, success, 5, null, 5, null, 
488931, 1008, measurement wavelength, success, 2, null, 2, null, 
488931, 1008, activity threshold, success, 1, null, 1, null, 
488931, 1008, assay component, success, 5, null, 5, null, 
488931, 1008, assay readout, success, 2, null, 2, null, 
488931, 1008, assay component, success, 5, null, 5, null, 
488936, 1013, biology, success, 2, null, 2, null, 
488936, 1013, assay format, success, 2, null, 2, null, 
488936, 1013, assay component, success, 5, null, 5, null, 
488936, 1013, detection method type, success, 2, null, 2, null, 
488936, 1013, assay readout, success, 3, null, 3, null, 
488936, 1013, detection method, success, 2, null, 2, null, 
488936, 1013, assay footprint, success, 1, null, 1, null, 
488936, 1013, activity threshold, success, 3, null, 3, null, 
488936, 1013, number of replicates, success, 2, null, 2, null, 
488936, 1013, project lead name, success, 1, null, 1, null, 
488936, 1013, assay component, success, 5, null, 5, null, 
488936, 1013, activity threshold, success, 1, null, 1, null, 
488936, 1013, assay component, success, 5, null, 5, null, 
488936, 1013, assay component, success, 5, null, 5, null, 
488945, 1022, biology, success, 2, null, 2, null, 
488945, 1022, assay format, success, 2, null, 2, null, 
488945, 1022, assay component, success, 4, null, 4, null, 
488945, 1022, detection method type, success, 2, null, 2, null, 
488945, 1022, assay readout, success, 3, null, 3, null, 
488945, 1022, detection method, success, 2, null, 2, null, 
488945, 1022, assay footprint, success, 1, null, 1, null, 
488945, 1022, activity threshold, success, 3, null, 3, null, 
488945, 1022, number of replicates, success, 2, null, 2, null, 
488945, 1022, project lead name, success, 1, null, 1, null, 
488945, 1022, assay component, success, 5, null, 5, null, 
488945, 1022, activity threshold, success, 1, null, 1, null, 
488945, 1022, assay component, success, 5, null, 5, null, 
488945, 1022, assay component, success, 5, null, 5, null, 
488951, 1028, biology, success, 2, null, 2, null, 
488951, 1028, assay format, success, 2, null, 2, null, 
488951, 1028, assay component, success, 4, null, 4, null, 
488951, 1028, detection method type, success, 2, null, 2, null, 
488951, 1028, assay readout, success, 3, null, 3, null, 
488951, 1028, detection method, success, 2, null, 2, null, 
488951, 1028, assay footprint, success, 1, null, 1, null, 
488951, 1028, absorbance wavelength, success, 1, null, 1, null, 
488951, 1028, activity threshold, success, 3, null, 3, null, 
488951, 1028, number of replicates, success, 2, null, 2, null, 
488951, 1028, project lead name, success, 1, null, 1, null, 
488951, 1028, assay component, success, 5, null, 5, null, 
488951, 1028, activity threshold, success, 1, null, 1, null, 
488951, 1028, assay component, success, 5, null, 5, null, 
488951, 1028, assay component, success, 5, null, 5, null, 
488951, 1028, assay component, success, 4, null, 4, null, 
488951, 1028, assay component, success, 2, null, 2, null, 
null, null, null, fail, null, null, 0, could not read excel file: /Users/xiaorong/BARD/BARD/MinAssayAnnotParser/data/maas/maasDataset2/dlahrPrep_Krittika_12.15.2012 (2).xlsx The hyperlink for cell J13 references relation rId3, but that didn't exist!, 
588710, 5463, biology, success, 2, null, 2, null, 
588710, 5463, assay format, success, 2, null, 2, null, 
588710, 5463, assay component, success, 5, null, 5, null, 
588710, 5463, detection method type, success, 2, null, 2, null, 
588710, 5463, assay readout, success, 3, null, 3, null, 
588710, 5463, detection method, success, 2, null, 2, null, 
588710, 5463, assay footprint, success, 1, null, 1, null, 
588710, 5463, activity threshold, success, 2, null, 2, null, 
588710, 5463, number of replicates, success, 2, null, 2, null, 
588710, 5463, project lead name, success, 1, null, 1, null, 
588710, 5463, assay component, success, 5, null, 5, null, 
588710, 5463, activity threshold, success, 2, null, 2, null, 
588710, 5463, assay component, success, 5, null, 5, null, 
588715, null, assay component, fail, 3, null, 0, Attributes in context not found in database:  Fluo4-AM, 
588715, null, activity threshold, fail, 3, null, 0, Attributes in context not found in database:  maximal activation, 
588715, 5468, biology, success, 2, null, 2, null, 
588715, 5468, assay format, success, 2, null, 2, null, 
588715, 5468, assay component, success, 5, null, 5, null, 
588715, 5468, detection method type, success, 2, null, 2, null, 
588715, 5468, assay readout, success, 3, null, 3, null, 
588715, 5468, detection method, success, 2, null, 2, null, 
588715, 5468, assay footprint, success, 1, null, 1, null, 
588715, 5468, measurement wavelength, success, 2, null, 2, null, 
588715, 5468, activity threshold, success, 2, null, 2, null, 
588715, 5468, number of replicates, success, 2, null, 2, null, 
588715, 5468, project lead name, success, 1, null, 1, null, 
588715, 5468, assay component, success, 5, null, 5, null, 
588715, 5468, assay component, success, 6, null, 6, null, 
588728, null, assay component, fail, 3, null, 0, Attributes in context not found in database:  FluoZin2-AM, 
588728, 5475, biology, success, 2, null, 2, null, 
588728, 5475, assay format, success, 2, null, 2, null, 
588728, 5475, assay component, success, 5, null, 5, null, 
588728, 5475, detection method type, success, 2, null, 2, null, 
588728, 5475, assay readout, success, 3, null, 3, null, 
588728, 5475, detection method, success, 2, null, 2, null, 
588728, 5475, assay footprint, success, 1, null, 1, null, 
588728, 5475, measurement wavelength, success, 2, null, 2, null, 
588728, 5475, activity threshold, success, 2, null, 2, null, 
588728, 5475, number of replicates, success, 2, null, 2, null, 
588728, 5475, project lead name, success, 1, null, 1, null, 
588728, 5475, assay component, success, 5, null, 5, null, 
588728, 5475, assay component, success, 5, null, 5, null, 
588730, null, assay component, fail, 3, null, 0, Attributes in context not found in database:  FluoZin2-AM, 
588730, null, activity threshold, fail, 3, null, 0, Attributes in context not found in database:  maximal activation, 
588730, 5477, biology, success, 2, null, 2, null, 
588730, 5477, assay format, success, 2, null, 2, null, 
588730, 5477, assay component, success, 5, null, 5, null, 
588730, 5477, detection method type, success, 2, null, 2, null, 
588730, 5477, assay readout, success, 3, null, 3, null, 
588730, 5477, detection method, success, 2, null, 2, null, 
588730, 5477, assay footprint, success, 1, null, 1, null, 
588730, 5477, measurement wavelength, success, 2, null, 2, null, 
588730, 5477, activity threshold, success, 2, null, 2, null, 
588730, 5477, number of replicates, success, 2, null, 2, null, 
588730, 5477, project lead name, success, 1, null, 1, null, 
588730, 5477, assay component, success, 5, null, 5, null, 
588730, 5477, activity threshold, success, 2, null, 2, null, 
588730, 5477, assay component, success, 5, null, 5, null, 
588731, null, assay component, fail, 3, null, 0, Attributes in context not found in database:  FluoZin2-AM, 
588731, null, activity threshold, fail, 3, null, 0, Attributes in context not found in database:  maximal activation, 
588731, 5478, biology, success, 2, null, 2, null, 
588731, 5478, assay format, success, 2, null, 2, null, 
588731, 5478, assay component, success, 5, null, 5, null, 
588731, 5478, detection method type, success, 2, null, 2, null, 
588731, 5478, assay readout, success, 3, null, 3, null, 
588731, 5478, detection method, success, 2, null, 2, null, 
588731, 5478, assay footprint, success, 1, null, 1, null, 
588731, 5478, measurement wavelength, success, 2, null, 2, null, 
588731, 5478, activity threshold, success, 2, null, 2, null, 
588731, 5478, number of replicates, success, 2, null, 2, null, 
588731, 5478, project lead name, success, 1, null, 1, null, 
588731, 5478, assay component, success, 5, null, 5, null, 
588731, 5478, activity threshold, success, 2, null, 2, null, 
588731, 5478, assay component, success, 4, null, 4, null, 
588732, null, assay component, fail, 3, null, 0, Attributes in context not found in database:  FluoZin2-AM, 
588732, null, activity threshold, fail, 3, null, 0, Attributes in context not found in database:  maximal activation, 
588732, 5479, biology, success, 2, null, 2, null, 
588732, 5479, assay format, success, 2, null, 2, null, 
588732, 5479, assay component, success, 5, null, 5, null, 
588732, 5479, detection method type, success, 2, null, 2, null, 
588732, 5479, assay readout, success, 3, null, 3, null, 
588732, 5479, detection method, success, 2, null, 2, null, 
588732, 5479, assay footprint, success, 1, null, 1, null, 
588732, 5479, measurement wavelength, success, 2, null, 2, null, 
588732, 5479, activity threshold, success, 2, null, 2, null, 
588732, 5479, number of replicates, success, 2, null, 2, null, 
588732, 5479, project lead name, success, 1, null, 1, null, 
588732, 5479, assay component, success, 5, null, 5, null, 
588732, 5479, activity threshold, success, 2, null, 2, null, 
588732, 5479, assay component, success, 5, null, 5, null, 
588733, null, assay component, fail, 3, null, 0, Attributes in context not found in database:  FluoZin2-AM, 
588733, null, activity threshold, fail, 3, null, 0, Attributes in context not found in database:  maximal activation, 
588733, 5480, biology, success, 2, null, 2, null, 
588733, 5480, assay format, success, 2, null, 2, null, 
588733, 5480, assay component, success, 5, null, 5, null, 
588733, 5480, detection method type, success, 2, null, 2, null, 
588733, 5480, assay readout, success, 3, null, 3, null, 
588733, 5480, detection method, success, 2, null, 2, null, 
588733, 5480, assay footprint, success, 1, null, 1, null, 
588733, 5480, measurement wavelength, success, 2, null, 2, null, 
588733, 5480, activity threshold, success, 2, null, 2, null, 
588733, 5480, number of replicates, success, 2, null, 2, null, 
588733, 5480, assay component, success, 5, null, 5, null, 
588733, 5480, activity threshold, success, 2, null, 2, null, 
588733, 5480, assay component, success, 5, null, 5, null, 
588734, null, assay component, fail, 3, null, 0, Attributes in context not found in database:  FluoZin2-AM, 
588734, null, activity threshold, fail, 3, null, 0, Attributes in context not found in database:  maximal activation, 
588734, 5481, biology, success, 2, null, 2, null, 
588734, 5481, assay format, success, 2, null, 2, null, 
588734, 5481, assay component, success, 5, null, 5, null, 
588734, 5481, detection method type, success, 2, null, 2, null, 
588734, 5481, assay readout, success, 3, null, 3, null, 
588734, 5481, detection method, success, 2, null, 2, null, 
588734, 5481, assay footprint, success, 1, null, 1, null, 
588734, 5481, measurement wavelength, success, 2, null, 2, null, 
588734, 5481, activity threshold, success, 2, null, 2, null, 
588734, 5481, number of replicates, success, 2, null, 2, null, 
588734, 5481, project lead name, success, 1, null, 1, null, 
588734, 5481, assay component, success, 5, null, 5, null, 
588734, 5481, activity threshold, success, 2, null, 2, null, 
588734, 5481, assay component, success, 5, null, 5, null, 
588735, null, assay component, fail, 3, null, 0, Attributes in context not found in database:  Fluo4-AM, 
588735, null, activity threshold, fail, 3, null, 0, Attributes in context not found in database:  maximal activation, 
588735, 5482, biology, success, 2, null, 2, null, 
588735, 5482, assay format, success, 2, null, 2, null, 
588735, 5482, assay component, success, 5, null, 5, null, 
588735, 5482, detection method type, success, 2, null, 2, null, 
588735, 5482, assay readout, success, 3, null, 3, null, 
588735, 5482, detection method, success, 2, null, 2, null, 
588735, 5482, assay footprint, success, 1, null, 1, null, 
588735, 5482, measurement wavelength, success, 2, null, 2, null, 
588735, 5482, activity threshold, success, 2, null, 2, null, 
588735, 5482, number of replicates, success, 2, null, 2, null, 
588735, 5482, project lead name, success, 1, null, 1, null, 
588735, 5482, activity threshold, success, 2, null, 2, null, 
588735, 5482, assay component, success, 6, null, 6, null, 
588735, 5482, assay component, success, 5, null, 5, null, 
588736, null, assay component, fail, 3, null, 0, Attributes in context not found in database:  Fluo4-AM, 
588736, 5483, biology, success, 2, null, 2, null, 
588736, 5483, assay format, success, 2, null, 2, null, 
588736, 5483, assay component, success, 5, null, 5, null, 
588736, 5483, detection method type, success, 2, null, 2, null, 
588736, 5483, assay readout, success, 3, null, 3, null, 
588736, 5483, detection method, success, 2, null, 2, null, 
588736, 5483, assay footprint, success, 1, null, 1, null, 
588736, 5483, measurement wavelength, success, 2, null, 2, null, 
588736, 5483, activity threshold, success, 2, null, 2, null, 
588736, 5483, number of replicates, success, 2, null, 2, null, 
588736, 5483, project lead name, success, 1, null, 1, null, 
588736, 5483, assay component, success, 6, null, 6, null, 
588736, 5483, activity threshold, success, 2, null, 2, null, 
588736, 5483, assay component, success, 5, null, 5, null, 
588737, null, assay component, fail, 3, null, 0, Attributes in context not found in database:  Fluo4-AM, 
588737, 5484, biology, success, 2, null, 2, null, 
588737, 5484, assay format, success, 2, null, 2, null, 
588737, 5484, assay component, success, 5, null, 5, null, 
588737, 5484, detection method type, success, 2, null, 2, null, 
588737, 5484, assay readout, success, 3, null, 3, null, 
588737, 5484, detection method, success, 2, null, 2, null, 
588737, 5484, assay footprint, success, 1, null, 1, null, 
588737, 5484, measurement wavelength, success, 2, null, 2, null, 
588737, 5484, activity threshold, success, 2, null, 2, null, 
588737, 5484, number of replicates, success, 2, null, 2, null, 
588737, 5484, project lead name, success, 1, null, 1, null, 
588737, 5484, assay component, success, 6, null, 6, null, 
588737, 5484, activity threshold, success, 2, null, 2, null, 
588737, 5484, assay component, success, 5, null, 5, null, 
485271, null, detection method type, fail, 2, null, 0, Attributes in context not found in database:  LightCycler480, 
485271, 707, biology, success, 2, null, 2, null, 
485271, 707, assay format, success, 2, null, 2, null, 
485271, 707, assay component, success, 4, null, 4, null, 
485271, 707, assay readout, success, 3, null, 3, null, 
485271, 707, detection method, success, 1, null, 1, null, 
485271, 707, assay footprint, success, 1, null, 1, null, 
485271, 707, activity threshold, success, 3, null, 3, null, 
485271, 707, number of replicates, success, 2, null, 2, null, 
485271, 707, project lead name, success, 1, null, 1, null, 
485280, null, detection method type, fail, 2, null, 0, Attributes in context not found in database:  Biotek plate reader, 
485280, 716, biology, success, 2, null, 2, null, 
485280, 716, assay format, success, 2, null, 2, null, 
485280, 716, assay component, success, 4, null, 4, null, 
485280, 716, assay readout, success, 3, null, 3, null, 
485280, 716, detection method, success, 1, null, 1, null, 
485280, 716, assay footprint, success, 1, null, 1, null, 
485280, 716, activity threshold, success, 3, null, 3, null, 
485280, 716, number of replicates, success, 2, null, 2, null, 
485280, 716, project lead name, success, 1, null, 1, null, 
1324, 3329, biology, success, 1, null, 1, null, 
1324, 3329, assay format, success, 2, null, 2, null, 
1324, 3329, assay component, success, 3, null, 3, null, 
1324, 3329, detection method type, success, 2, null, 2, null, 
1324, 3329, assay readout, success, 3, null, 3, null, 
1324, 3329, assay footprint, success, 1, null, 1, null, 
1324, 3329, measurement wavelength, success, 2, null, 2, null, 
1324, 3329, activity threshold, success, 3, null, 3, null, 
1324, 3329, number of replicates, success, 2, null, 2, null, 
1324, 3329, project lead name, success, 1, null, 1, null, 
1324, 3329, detection method type, success, 2, null, 2, null, 
1324, 3329, activity threshold, success, 3, null, 3, null, 
2809, null, assay component, fail, 4, null, 0, Attributes in context not found in database:  CID:2954, 
2809, 2764, biology, success, 2, null, 2, null, 
2809, 2764, assay format, success, 2, null, 2, null, 
2809, 2764, assay component, success, 6, null, 6, null, 
2809, 2764, detection method type, success, 2, null, 2, null, 
2809, 2764, assay readout, success, 3, null, 3, null, 
2809, 2764, detection method, success, 2, null, 2, null, 
2809, 2764, assay footprint, success, 1, null, 1, null, 
2809, 2764, measurement wavelength, success, 2, null, 2, null, 
2809, 2764, activity threshold, success, 3, null, 3, null, 
2809, 2764, assay component, success, 5, null, 5, null, 
2814, null, assay component, fail, 4, null, 0, Attributes in context not found in database:  CID:2954, 
2814, 2769, biology, success, 2, null, 2, null, 
2814, 2769, assay format, success, 2, null, 2, null, 
2814, 2769, assay component, success, 6, null, 6, null, 
2814, 2769, detection method type, success, 2, null, 2, null, 
2814, 2769, assay readout, success, 3, null, 3, null, 
2814, 2769, detection method, success, 2, null, 2, null, 
2814, 2769, assay footprint, success, 1, null, 1, null, 
2814, 2769, measurement wavelength, success, 2, null, 2, null, 
2814, 2769, activity threshold, success, 3, null, 3, null, 
2814, 2769, assay component, success, 5, null, 5, null, 
2815, null, assay component, fail, 4, null, 0, Attributes in context not found in database:  CID:2954, 
2815, 2770, biology, success, 2, null, 2, null, 
2815, 2770, assay format, success, 2, null, 2, null, 
2815, 2770, assay component, success, 6, null, 6, null, 
2815, 2770, detection method type, success, 2, null, 2, null, 
2815, 2770, assay readout, success, 3, null, 3, null, 
2815, 2770, detection method, success, 2, null, 2, null, 
2815, 2770, assay footprint, success, 1, null, 1, null, 
2815, 2770, measurement wavelength, success, 2, null, 2, null, 
2815, 2770, activity threshold, success, 3, null, 3, null, 
2815, 2770, assay component, success, 5, null, 5, null, 
2820, null, assay component, fail, 4, null, 0, Attributes in context not found in database:  CID:2954, 
2820, 2775, biology, success, 2, null, 2, null, 
2820, 2775, assay format, success, 2, null, 2, null, 
2820, 2775, assay component, success, 6, null, 6, null, 
2820, 2775, detection method type, success, 2, null, 2, null, 
2820, 2775, assay readout, success, 3, null, 3, null, 
2820, 2775, detection method, success, 2, null, 2, null, 
2820, 2775, assay footprint, success, 1, null, 1, null, 
2820, 2775, measurement wavelength, success, 2, null, 2, null, 
2820, 2775, activity threshold, success, 3, null, 3, null, 
2820, 2775, assay component, success, 5, null, 5, null, 
2822, null, assay component, fail, 4, null, 0, Attributes in context not found in database:  CID:2954, 
2822, 2777, biology, success, 2, null, 2, null, 
2822, 2777, assay format, success, 2, null, 2, null, 
2822, 2777, assay component, success, 6, null, 6, null, 
2822, 2777, detection method type, success, 2, null, 2, null, 
2822, 2777, assay readout, success, 3, null, 3, null, 
2822, 2777, detection method, success, 2, null, 2, null, 
2822, 2777, assay footprint, success, 1, null, 1, null, 
2822, 2777, measurement wavelength, success, 2, null, 2, null, 
2822, 2777, activity threshold, success, 3, null, 3, null, 
2822, 2777, assay component, success, 5, null, 5, null, 
2835, null, assay component, fail, 4, null, 0, Attributes in context not found in database:  CID:2954, 
2835, 2789, biology, success, 2, null, 2, null, 
2835, 2789, assay format, success, 2, null, 2, null, 
2835, 2789, assay component, success, 6, null, 6, null, 
2835, 2789, detection method type, success, 2, null, 2, null, 
2835, 2789, assay readout, success, 3, null, 3, null, 
2835, 2789, detection method, success, 2, null, 2, null, 
2835, 2789, assay footprint, success, 1, null, 1, null, 
2835, 2789, measurement wavelength, success, 2, null, 2, null, 
2835, 2789, activity threshold, success, 3, null, 3, null, 
2835, 2789, assay component, success, 5, null, 5, null, 
2836, null, assay component, fail, 4, null, 0, Attributes in context not found in database:  CID:2954, 
2836, 2790, biology, success, 2, null, 2, null, 
2836, 2790, assay format, success, 2, null, 2, null, 
2836, 2790, assay component, success, 6, null, 6, null, 
2836, 2790, detection method type, success, 2, null, 2, null, 
2836, 2790, assay readout, success, 3, null, 3, null, 
2836, 2790, detection method, success, 2, null, 2, null, 
2836, 2790, assay footprint, success, 1, null, 1, null, 
2836, 2790, measurement wavelength, success, 2, null, 2, null, 
2836, 2790, activity threshold, success, 3, null, 3, null, 
2836, 2790, assay component, success, 5, null, 5, null, 
485277, null, assay component, fail, 4, null, 0, Attributes in context not found in database:  CID:2954, 
485277, 713, biology, success, 2, null, 2, null, 
485277, 713, assay format, success, 2, null, 2, null, 
485277, 713, assay component, success, 6, null, 6, null, 
485277, 713, detection method type, success, 2, null, 2, null, 
485277, 713, assay readout, success, 3, null, 3, null, 
485277, 713, detection method, success, 2, null, 2, null, 
485277, 713, assay footprint, success, 1, null, 1, null, 
485277, 713, measurement wavelength, success, 2, null, 2, null, 
485277, 713, activity threshold, success, 3, null, 3, null, 
485277, 713, assay component, success, 5, null, 5, null, 
485278, null, assay component, fail, 4, null, 0, Attributes in context not found in database:  CID:2954, 
485278, 714, biology, success, 2, null, 2, null, 
485278, 714, assay format, success, 2, null, 2, null, 
485278, 714, assay component, success, 6, null, 6, null, 
485278, 714, detection method type, success, 2, null, 2, null, 
485278, 714, assay readout, success, 3, null, 3, null, 
485278, 714, detection method, success, 2, null, 2, null, 
485278, 714, assay footprint, success, 1, null, 1, null, 
485278, 714, measurement wavelength, success, 2, null, 2, null, 
485278, 714, activity threshold, success, 3, null, 3, null, 
485278, 714, assay component, success, 5, null, 5, null, 
485282, null, assay component, fail, 4, null, 0, Attributes in context not found in database:  CID:2954, 
485282, 718, biology, success, 2, null, 2, null, 
485282, 718, assay format, success, 2, null, 2, null, 
485282, 718, assay component, success, 6, null, 6, null, 
485282, 718, detection method type, success, 2, null, 2, null, 
485282, 718, assay readout, success, 3, null, 3, null, 
485282, 718, detection method, success, 2, null, 2, null, 
485282, 718, assay footprint, success, 1, null, 1, null, 
485282, 718, measurement wavelength, success, 2, null, 2, null, 
485282, 718, activity threshold, success, 3, null, 3, null, 
485282, 718, assay component, success, 5, null, 5, null, 
485283, null, assay component, fail, 4, null, 0, Attributes in context not found in database:  CID:2954, 
485283, 719, biology, success, 2, null, 2, null, 
485283, 719, assay format, success, 2, null, 2, null, 
485283, 719, assay component, success, 6, null, 6, null, 
485283, 719, detection method type, success, 2, null, 2, null, 
485283, 719, assay readout, success, 3, null, 3, null, 
485283, 719, detection method, success, 2, null, 2, null, 
485283, 719, assay footprint, success, 1, null, 1, null, 
485283, 719, measurement wavelength, success, 2, null, 2, null, 
485283, 719, activity threshold, success, 3, null, 3, null, 
485283, 719, assay component, success, 5, null, 5, null, 
485285, null, assay component, fail, 4, null, 0, Attributes in context not found in database:  CID:2954, 
485285, 721, biology, success, 2, null, 2, null, 
485285, 721, assay format, success, 2, null, 2, null, 
485285, 721, assay component, success, 6, null, 6, null, 
485285, 721, detection method type, success, 2, null, 2, null, 
485285, 721, assay readout, success, 3, null, 3, null, 
485285, 721, detection method, success, 2, null, 2, null, 
485285, 721, assay footprint, success, 1, null, 1, null, 
485285, 721, measurement wavelength, success, 2, null, 2, null, 
485285, 721, activity threshold, success, 3, null, 3, null, 
485285, 721, assay component, success, 5, null, 5, null, 
485286, null, assay component, fail, 4, null, 0, Attributes in context not found in database:  CID:2954, 
485286, 722, biology, success, 2, null, 2, null, 
485286, 722, assay format, success, 2, null, 2, null, 
485286, 722, assay component, success, 6, null, 6, null, 
485286, 722, detection method type, success, 2, null, 2, null, 
485286, 722, assay readout, success, 3, null, 3, null, 
485286, 722, detection method, success, 2, null, 2, null, 
485286, 722, assay footprint, success, 1, null, 1, null, 
485286, 722, measurement wavelength, success, 2, null, 2, null, 
485286, 722, activity threshold, success, 3, null, 3, null, 
485286, 722, assay component, success, 5, null, 5, null, 
485287, null, assay component, fail, 4, null, 0, Attributes in context not found in database:  CID:2954, 
485287, 723, biology, success, 2, null, 2, null, 
485287, 723, assay format, success, 2, null, 2, null, 
485287, 723, assay component, success, 6, null, 6, null, 
485287, 723, detection method type, success, 2, null, 2, null, 
485287, 723, assay readout, success, 3, null, 3, null, 
485287, 723, detection method, success, 2, null, 2, null, 
485287, 723, assay footprint, success, 1, null, 1, null, 
485287, 723, measurement wavelength, success, 2, null, 2, null, 
485287, 723, activity threshold, success, 3, null, 3, null, 
485287, 723, assay component, success, 5, null, 5, null, 
488947, null, detection method type, fail, 2, null, 0, Attributes in context not found in database:  Zeiss Axiovert 200M, 
488947, 1024, biology, success, 2, null, 2, null, 
488947, 1024, assay format, success, 2, null, 2, null, 
488947, 1024, assay component, success, 6, null, 6, null, 
488947, 1024, assay readout, success, 3, null, 3, null, 
488947, 1024, detection method, success, 2, null, 2, null, 
488947, 1024, assay footprint, success, 1, null, 1, null, 
488947, 1024, activity threshold, success, 3, null, 3, null, 
488947, 1024, assay component, success, 5, null, 5, null, 
