aid, adid, context_name, load_result_type, num_potential_contexts_to_load, num_existing_contexts, num_contexts_loaded, message
623880, 5962, detection method type, success, 2, null, 2, null, 
623880, 5962, assay readout, success, 3, null, 3, null, 
623880, 5962, assay footprint, success, 1, null, 1, null, 
623880, 5962, measurement wavelength, success, 2, null, 2, null, 
623880, 5962, activity threshold, success, 3, null, 3, null, 
623880, 5962, number of replicates, success, 2, null, 2, null, 
623880, 5962, project lead name, success, 1, null, 1, null, 
623880, 5962, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85219, 
623880, 5962, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85220, 
623880, 5962, assay component, success, 4, null, 4, null, 
623880, 5962, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85222, 
623880, 5962, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85223, 
623880, 5962, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85224, 
623880, 5962, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85225, 
623880, 5962, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85226, 
623880, 5962, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85227, 
623880, 5962, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85228, 
623880, 5962, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85229, 
623880, 5962, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85230, 
623880, 5962, assay component, success, 6, null, 6, null, 
623880, 5962, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85232, 
623880, 5962, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85223, 
623880, 5962, detection method, success, 2, null, 2, null, 
623880, 5962, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85224, 
623880, 5962, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85225, 
623880, 5962, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85226, 
623880, 5962, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85227, 
623880, 5962, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85228, 
623895, 5989, biology, success, 2, null, 2, null, 
623895, 5989, assay format, success, 2, null, 2, null, 
623895, 5989, assay component, success, 6, null, 6, null, 
623895, 5989, detection method type, success, 2, null, 2, null, 
623895, 5989, assay readout, success, 3, null, 3, null, 
623895, 5989, assay footprint, success, 1, null, 1, null, 
623895, 5989, activity threshold, success, 3, null, 3, null, 
623895, 5989, number of replicates, success, 2, null, 2, null, 
623895, 5989, project lead name, success, 1, null, 1, null, 
623895, 5989, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85250, 
623895, 5989, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85251, 
623895, 5989, assay component, success, 2, null, 2, null, 
623895, 5989, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85253, 
623895, 5989, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85254, 
623895, 5989, detection method, success, 2, null, 2, null, 
623895, 5989, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85255, 
623895, 5989, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85256, 
623895, 5989, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85257, 
623895, 5989, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85258, 
624007, 6023, biology, success, 2, null, 2, null, 
624007, 6023, assay format, success, 2, null, 2, null, 
624007, 6023, assay component, success, 6, null, 6, null, 
624007, 6023, detection method type, success, 2, null, 2, null, 
624007, 6023, assay readout, success, 3, null, 3, null, 
624007, 6023, assay footprint, success, 1, null, 1, null, 
624007, 6023, measurement wavelength, success, 2, null, 2, null, 
624007, 6023, activity threshold, success, 3, null, 3, null, 
624007, 6023, number of replicates, success, 2, null, 2, null, 
624007, 6023, project lead name, success, 1, null, 1, null, 
624007, 6023, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85269, 
624007, 6023, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85270, 
624007, 6023, assay component, success, 4, null, 4, null, 
624007, 6023, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85272, 
624007, 6023, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85273, 
624007, 6023, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85274, 
624007, 6023, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85275, 
624007, 6023, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85276, 
624007, 6023, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85277, 
624007, 6023, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85278, 
624010, 6024, biology, success, 2, null, 2, null, 
624010, 6024, assay format, success, 2, null, 2, null, 
624010, 6024, assay component, success, 6, null, 6, null, 
624010, 6024, detection method type, success, 1, null, 1, null, 
624010, 6024, assay readout, success, 3, null, 3, null, 
624010, 6024, assay footprint, success, 1, null, 1, null, 
624010, 6024, activity threshold, success, 3, null, 3, null, 
624010, 6024, number of replicates, success, 2, null, 2, null, 
624010, 6024, project lead name, success, 1, null, 1, null, 
624010, 6024, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85289, 
624010, 6024, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85290, 
624010, 6024, assay component, success, 5, null, 5, null, 
624010, 6024, detection method type, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85292, 
624010, 6024, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85293, 
624010, 6024, detection method, success, 2, null, 2, null, 
624010, 6024, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85294, 
624010, 6024, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85295, 
624010, 6024, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85296, 
624010, 6024, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85297, 
624015, 6029, biology, success, 2, null, 2, null, 
624015, 6029, assay format, success, 2, null, 2, null, 
624015, 6029, assay component, success, 6, null, 6, null, 
624015, 6029, detection method type, success, 1, null, 1, null, 
624015, 6029, assay readout, success, 3, null, 3, null, 
624015, 6029, assay footprint, success, 1, null, 1, null, 
624015, 6029, activity threshold, success, 3, null, 3, null, 
624015, 6029, number of replicates, success, 2, null, 2, null, 
624015, 6029, project lead name, success, 1, null, 1, null, 
624015, 6029, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85308, 
624015, 6029, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85309, 
624015, 6029, assay component, success, 5, null, 5, null, 
624015, 6029, detection method type, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85311, 
624015, 6029, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85312, 
624015, 6029, detection method, success, 2, null, 2, null, 
624015, 6029, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85313, 
624015, 6029, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85314, 
624015, 6029, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85315, 
624015, 6029, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85316, 
624017, 5934, biology, success, 2, null, 2, null, 
624017, 5934, assay format, success, 2, null, 2, null, 
624017, 5934, assay component, success, 6, null, 6, null, 
624017, 5934, detection method type, success, 1, null, 1, null, 
624017, 5934, assay readout, success, 3, null, 3, null, 
624017, 5934, assay footprint, success, 1, null, 1, null, 
624017, 5934, activity threshold, success, 3, null, 3, null, 
624017, 5934, number of replicates, success, 2, null, 2, null, 
624017, 5934, project lead name, success, 1, null, 1, null, 
624017, 5934, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85327, 
624017, 5934, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85328, 
624017, 5934, assay component, success, 5, null, 5, null, 
624017, 5934, detection method type, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85330, 
624017, 5934, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85331, 
624017, 5934, detection method, success, 2, null, 2, null, 
624017, 5934, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85332, 
624017, 5934, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85333, 
624017, 5934, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85334, 
624017, 5934, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85335, 
624022, 5981, biology, success, 2, null, 2, null, 
624022, 5981, assay format, success, 2, null, 2, null, 
624022, 5981, assay component, success, 6, null, 6, null, 
624022, 5981, detection method type, success, 1, null, 1, null, 
624022, 5981, assay readout, success, 3, null, 3, null, 
624022, 5981, assay footprint, success, 1, null, 1, null, 
624022, 5981, activity threshold, success, 3, null, 3, null, 
624022, 5981, number of replicates, success, 2, null, 2, null, 
624022, 5981, project lead name, success, 1, null, 1, null, 
624022, 5981, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85346, 
624022, 5981, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85347, 
624022, 5981, assay component, success, 5, null, 5, null, 
624022, 5981, detection method type, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85349, 
624022, 5981, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85350, 
624022, 5981, detection method, success, 2, null, 2, null, 
624022, 5981, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85351, 
624022, 5981, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85352, 
624022, 5981, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85353, 
624022, 5981, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85354, 
624024, 5982, biology, success, 2, null, 2, null, 
624024, 5982, assay format, success, 2, null, 2, null, 
624024, 5982, assay component, success, 6, null, 6, null, 
624024, 5982, detection method type, success, 2, null, 2, null, 
624024, 5982, assay readout, success, 3, null, 3, null, 
624024, 5982, assay footprint, success, 1, null, 1, null, 
624024, 5982, measurement wavelength, success, 2, null, 2, null, 
624024, 5982, activity threshold, success, 3, null, 3, null, 
624024, 5982, number of replicates, success, 2, null, 2, null, 
624024, 5982, project lead name, success, 1, null, 1, null, 
624024, 5982, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85365, 
624024, 5982, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85366, 
624024, 5982, assay component, success, 4, null, 4, null, 
624024, 5982, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85368, 
624024, 5982, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85369, 
624024, 5982, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85370, 
624024, 5982, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85371, 
624024, 5982, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85372, 
624024, 5982, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85373, 
624024, 5982, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85374, 
624024, 5982, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85375, 
624024, 5982, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85366, 
624024, 5982, assay component, success, 6, null, 6, null, 
624024, 5982, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85378, 
624024, 5982, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85369, 
624024, 5982, detection method, success, 2, null, 2, null, 
624024, 5982, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85380, 
624024, 5982, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85381, 
624024, 5982, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85382, 
624024, 5982, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85383, 
624024, 5982, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85374, 
624026, 5984, biology, success, 2, null, 2, null, 
624026, 5984, assay format, success, 2, null, 2, null, 
624026, 5984, assay component, success, 6, null, 6, null, 
624026, 5984, detection method type, success, 2, null, 2, null, 
624026, 5984, assay readout, success, 3, null, 3, null, 
624026, 5984, assay footprint, success, 1, null, 1, null, 
624026, 5984, activity threshold, success, 3, null, 3, null, 
624026, 5984, number of replicates, success, 2, null, 2, null, 
624026, 5984, project lead name, success, 1, null, 1, null, 
624026, 5984, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85396, 
624026, 5984, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85397, 
624026, 5984, assay component, success, 2, null, 2, null, 
624026, 5984, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85399, 
624026, 5984, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85400, 
624026, 5984, detection method, success, 2, null, 2, null, 
624026, 5984, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85401, 
624026, 5984, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85402, 
624026, 5984, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85403, 
624026, 5984, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85404, 
624029, 5986, biology, success, 2, null, 2, null, 
624029, 5986, assay format, success, 2, null, 2, null, 
624029, 5986, assay component, success, 6, null, 6, null, 
624029, 5986, detection method type, success, 2, null, 2, null, 
624029, 5986, assay readout, success, 3, null, 3, null, 
624029, 5986, detection method, success, 2, null, 2, null, 
624029, 5986, assay footprint, success, 1, null, 1, null, 
624029, 5986, measurement wavelength, success, 2, null, 2, null, 
624029, 5986, activity threshold, success, 3, null, 3, null, 
624029, 5986, number of replicates, success, 2, null, 2, null, 
624029, 5986, project lead name, success, 1, null, 1, null, 
624029, 5986, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85415, 
624029, 5986, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85416, 
624029, 5986, assay component, success, 6, null, 6, null, 
624029, 5986, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85418, 
624029, 5986, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85419, 
624029, 5986, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85421, 
624029, 5986, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85422, 
624029, 5986, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85423, 
624029, 5986, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85424, 
624029, 5986, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85425, 
624029, 5986, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85415, 
624029, 5986, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85416, 
624029, 5986, assay component, success, 4, null, 4, null, 
624029, 5986, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85429, 
624029, 5986, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85430, 
624029, 5986, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85421, 
624029, 5986, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85422, 
624029, 5986, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85423, 
624029, 5986, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85434, 
624029, 5986, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85425, 
